180,54.0,788.0
181,54.0,796.0
182,54.0,805.0
183,54.0,814.0
184,54.0,823.0
185,56.0,833.0
186,58.0,846.0
187,61.0,863.0
188,64.5426706827312,880.1706827309249
189,69.43508583690962,895.493562231759
190,72.0,899.0
191,75.69807529610821,905.6980752961083
192,78.0,909.0
193,81.0,910.0
194,81.0,910.0
195,81.0,910.0
196,81.0,910.0
197,81.0,910.0
198,81.0,910.0
199,81.0,910.0
200,81.0,910.0
201,81.0,910.0
202,81.0,910.0
203,81.0,910.0
204,81.0,910.0
205,81.0,910.0
206,81.0,910.0
207,81.0,910.0
208,81.0,910.0
209,81.0,910.0
210,81.0,910.0
211,81.0,910.0
212,81.0,910.0
213,81.0,910.0
214,81.0,917.0
215,81.0,924.0
216,81.0,931.0
217,81.0,946.0
218,82.0,963.0
219,86.0,983.0
220,90.0,1000.0
221,92.0,1015.0
222,93.0,1023.0
223,94.0,1031.0
224,95.0620673471783,1037.186202041535
225,96.0,1041.0
226,97.34989959839366,1045.6997991967874
227,99.0,1048.0
228,101.0,1051.0
229,104.97270222890043,1054.9727022289003
230,107.79091688089117,1056.7909168808912
231,112.0,1059.0
232,116.0,1059.0
233,120.0,1060.0
234,125.0,1060.0
235,128.0,1060.0
236,132.0,1058.0
237,135.0,1054.0
238,137.0,1052.0
239,139.0,1048.0
240,141.0,1043.0
241,142.0,1037.0
242,144.0,1028.0
243,145.0,1017.0
244,146.0,1001.9530791788862
245,146.0,985.5153733528581
246,146.0,964.4817905918059
247,146.0,949.1996434937653
248,146.0,937.9794794794814
249,146.0,924.0000000000001
250,146.0,912.0
251,146.0,900.0
252,146.0,888.0
253,146.0,873.0
254,146.0,858.0
255,146.0,845.0000000000001
256,146.0,830.0
257,147.0,820.0
258,147.0,811.0
259,147.0,806.0
260,147.0,804.0
261,147.0,804.0
262,147.0,804.0
263,147.0,804.0
264,147.0,804.0
265,147.0,804.0
266,147.0,804.0
267,147.0,804.0
268,147.0,804.0
269,147.0,804.0
270,147.0,804.0
271,147.0,804.0
272,147.0,804.0
273,147.0,799.0
274,147.0,791.0
275,147.0,774.0
276,144.99999999999997,743.0
277,144.0,703.0
278,143.0,659.0
279,143.0,618.0
280,143.0,580.0
281,143.0,551.0
282,143.0,520.1298245614039
283,143.0,495.0
284,142.0,469.0
285,142.0,442.0
286,142.0,416.63175122749686
287,142.0,390.08625063419646
288,142.0,370.6708520179402
289,142.0,348.0
290,142.0,331.00000000000006
291,143.0,315.0
292,145.0,299.0
293,147.0,284.0
294,149.0,271.0
295,151.0,258.0
296,153.0,247.0
297,156.0,235.0
298,158.0,224.0
299,161.0,214.0
300,164.0,203.0
301,167.0,193.0
302,171.0,184.00000000000003
303,172.0,178.0
304,174.0,173.0
305,175.0,167.0
306,178.0,158.34706117553029
307,179.0,154.0
308,181.0,148.0
309,184.0,141.0
310,187.0,136.0
311,190.0,131.0
312,194.0,127.0
313,198.0,121.99999999999999
314,202.0,118.0
315,207.0,114.0
316,210.0,110.0
317,215.0,105.0
318,219.0,102.0
319,224.0,99.0
320,230.0,96.0
321,237.00000000000003,94.00000000000001
322,244.0,93.0
323,250.0,93.0
324,256.0663373323935,92.0
325,259.24196277495804,92.0
326,263.0,91.99999999999999
327,266.55935251798553,92.0
328,270.0,92.0
329,273.0,95.0
330,275.0,97.0
331,278.44040265385485,103.88080530770972
332,280.0,114.0
333,281.0,126.0
334,281.0,141.0
335,280.0,164.0
336,276.0,181.0
337,272.0,203.0
338,269.0,224.0
339,266.0,242.0
340,263.0,257.0
341,261.0,268.0
342,260.0,278.0
343,257.65764345159874,290.7117827420062
344,256.0,300.54324894514707
345,254.36581709145486,313.9025487256356
346,251.00000000000003,332.0
347,250.0,342.99999999999994
348,248.0,355.0
349,246.0,369.0
350,244.0,382.0
351,242.0,398.0
352,239.0,414.0
353,236.0,432.0
354,232.0,449.0
355,228.0,472.0
356,224.0,486.0
357,219.0,504.0
358,215.0,522.0
359,212.0,539.0
360,209.0,554.0
361,208.0,568.0
362,206.93876232024564,580.3674260785263
363,205.0,592.4646808510607
364,203.41641807535092,610.0850734725437
365,202.0,635.3066472586086
366,202.0,642.0
367,202.0,674.4841153470173
368,202.0,695.0
369,202.0,709.1620553359685
370,200.09763935236666,730.1212458287
371,198.0,747.0
372,195.0,763.0
373,193.0,779.0
374,192.0,793.0
375,190.0,809.0
376,190.0,823.0
377,189.0,835.0
378,189.0,846.0
379,188.0,857.0
380,187.0,866.0
381,187.0,877.0
382,187.0,882.0
383,186.0,893.3659211927572
384,186.0,901.0
385,186.0,910.0
386,186.0,923.9973177273837
387,186.0,934.8722294654497
388,186.0,938.0
389,186.0,938.0
390,186.0,938.0
391,186.0,938.0
392,186.0,938.0000000000001
393,186.0,938.0
394,186.00000000000003,938.0000000000001
395,186.0,938.0
396,186.0,938.0
397,186.0,938.0
398,186.0,938.0
399,186.0,938.0
400,186.0,939.0
401,186.58636915604131,956.6909532483306
402,189.0,964.0
403,192.48034188034205,975.4410256410263
404,194.0,980.0
405,201.74122807017568,992.9883040935675
406,211.0,1001.0
407,217.0,1006.0
408,224.0,1009.0
409,228.0,1009.0
410,236.0,1010.0
411,242.0,1010.0
412,249.0,1009.0000000000001
413,255.0,1006.0
414,258.0,1004.0
415,262.0,1001.0
416,265.0,997.0
417,268.0,990.0
418,271.0,982.0
419,273.0,966.9999999999999
420,274.0,949.0
421,274.0,922.0
422,274.0,885.4407324919611
423,270.29727843684634,832.1214235868865
424,267.0,791.0
425,265.35346964064456,763.6555142503129
426,264.1242124212423,739.6147614761501
427,264.0,717.9318245319923
428,264.0,701.0
429,264.0,688.0
430,264.0,677.0
